goody	8867	0.7866073	26
bertheim	79849	1	3
giggles	26704	0.7585212	14
ministering	1707	0.895556	3
brownness	1028	0.9341032	2
hashonah	87299	1	1
harmonize	17003	0.791112	9
uninucleate	27883	1	1
hashanah	72236	1	1
flocked	68704	0.6619966	35
pscyhological	74893	1	1
speciation	40980	0.8997098	5
darker	43478	0.570578	105
spitzbergen	45691	1	1
drapery	82625	0.7764287	13
stretch	14652	0.458177	347
rubicund	28868	0.895556	3
crossing	44356	0.4857009	252
stelling	8274	1	1
huckleberry	53540	0.730814	24
billow	62648	1	1
pummeled	37644	1	1
inflicting	72666	0.9341032	2
soak	83040	0.6326982	49
uncurtained	87443	0.9341032	2
stonebarrow	48139	1	1
morniing	71167	1	1
chaplet	32154	1	1
tarp	34155	0.8552142	9
sewing	62918	0.5483843	169
woofer	54413	1	1
harp	34157	0.7205667	57
sensitivities	48816	1	1
ajaib	22041	1	1
parenthood	19409	0.7253225	24
injuns	36380	0.9341032	2
boars	64595	0.8159844	12
barker	43519	0.7610309	31
steinhart	47231	1	1
sallay	81363	1	1
paniterra	15936	1	1
dollar	40115	0.4798865	425
peeks	68762	0.9341032	2
whacker	75918	1	1
hysterical	24106	0.704528	25
indebted	47398	0.8023096	8
cedarwood	73143	0.9011548	4
timetables	8718	0.8296592	6
locatin	88412	1	1
seaplanes	62980	0.895556	3
arafura	58669	1	1
secondary	53882	0.5052388	384
ravaging	43883	0.8469923	5
follicular	17170	1	1
jellylike	43496	0.7254808	21
coller	4073	1	1
setback	49551	0.7637623	12
collar	40132	0.5187933	258
spatula	38018	0.8068426	13
ingratiate	70644	1	1
dehydrator	31806	1	3
scantlings	70589	1	1
gilligan	30586	1	1
loquacious	57436	0.895556	3
multiplyng	54652	1	1
newsstand	71169	0.7523646	23
electrochemical	38026	0.7679077	24
mistreat	46039	0.895556	3
twang	75682	0.7810955	10
extensors	37485	0.9011548	4
undulatory	15054	1	1
sugary	28097	0.8517321	8
neuroglial	61787	1	1
wickstaff	51293	1	2
bureaus	64046	0.6983362	32
unretrievable	44154	1	1
transfiguring	4533	1	1
mildness	55631	0.8296592	6
unrestrained	49097	0.8023096	8
sutcliff	71499	1	1
uplifted	14978	0.8296592	6
lenity	44651	1	1
woodbox	4959	0.8150042	7
verdigris	88552	1	1
circulations	75721	0.9341032	2
pontiff	73224	1	1
halley	36266	0.7839862	27
frosting	44453	0.7989091	17
entertainment	75900	0.5357237	168
masking	52357	0.7595424	21
ambulance	75423	0.6586239	66
stowing	65179	0.895556	3
breakdown	46680	0.6158374	77
messrs	2733	0.8597659	7
phoenicia	36767	0.8659039	13
rutli	52623	1	1
bowsprit	36450	0.9341032	2
acrobatic	49076	0.8469923	5
homestart	45765	1	1
tombstone	40458	0.7840157	11
ceramics	41000	0.7346344	26
palomo	10666	0.9341032	2
encroach	58896	0.8682063	4
odbert	29363	1	1
valley	36291	0.4022663	1150
chalice	77273	1	1
seeks	68856	0.5965846	80
pushcart	51971	0.8806425	8
floodtide	26642	1	1
blumstein	41718	1	1
colt	80705	0.6649498	89
jerking	79723	0.6798745	29
seeke	68863	1	1
plaintive	52524	0.791112	9
furculum	37467	1	1
malloy	36297	1	1
sluggard	13216	1	1
malley	36301	0.8213684	18
foller	40233	0.9394872	3
relaxers	82903	0.9096587	5
ulcer	5587	0.7938691	14
ekg	79285	0.9341032	2
beeped	22618	1	2
terminations	11267	1	1
mormonism	22116	1	1
rode	8407	0.4444832	442
cattish	19237	1	1
extrapolated	53510	0.8469923	5
shrieking	58654	0.7019116	23
scrubs	67287	0.9341032	2
lpn	4625	1	1
mode	8412	0.608884	123
npn	39208	1	2
puh	4029	1	1
bode	8416	0.895556	3
code	8417	0.4935434	411
stryver	50102	1	2
mcmanus	68429	1	1
resized	37193	1	1
resided	61714	0.7513345	15
tuitui	49489	1	1
tetrahedron	79560	1	1
mohorovicic	9692	1	1
peleg	10987	1	1
fissures	59291	0.8125004	11
pelee	10988	1	2
sily	62179	1	1
debutante	82040	0.895556	3
taxco	17845	1	1
wily	60897	0.7810955	10
operable	52077	0.9341032	2
morass	16292	0.8296592	6
lily	60898	0.6299771	112
easychairs	83744	1	1
oily	60900	0.6349818	53
morals	16298	0.6766148	42
premarital	26656	0.7672768	19
yosemite	84579	0.8057557	9
distorted	77288	0.6123923	63
leibush	9406	1	1
reliant	10496	0.7747452	12
mommer	47144	1	1
kalnins	19146	1	1
cottonwoods	36959	0.7270116	19
weeks	68926	0.3503132	1109
schneider	81246	0.8282571	15
trustful	40113	0.895556	3
wisconsin	67518	0.5620542	145
permissiveness	30352	0.8469923	5
fenced	16376	0.6862884	31
recordkeeping	38168	0.8296592	6
unready	42970	0.9341032	2
angrier	67471	0.7720344	11
renewing	42182	0.8150042	7
reexport	15713	1	1
eugenius	33075	1	2
footsteps	69226	0.5555579	124
burrowed	56437	0.7561527	13
quadrants	30770	0.9341032	2
famulari	31626	1	1
reprimand	36032	0.791112	9
enhancements	44421	1	1
walkin	9355	0.8296592	6
professionalized	87017	0.8682063	4
lanterns	76448	0.65034	46
lunges	37151	0.8682063	4
prevented	61798	0.5164632	173
letdown	82263	0.8516248	6
occluded	18871	0.9465393	4
worryin	85853	0.895556	3
madrilene	64794	1	1
telex	11058	0.9392478	10
urological	38163	1	1
dadoes	58054	0.9341032	2
meeka	68975	1	4
farmville	38239	1	1
sabbath	35014	0.6776231	36
members	30416	0.3148775	2276
engaging	10611	0.6533831	41
affectivity	25896	1	1
gunned	16643	0.8469923	5
quadrophonic	38329	1	1
leeks	68986	0.895556	3
examining	27573	0.5297093	148
devilishly	76249	0.9341032	2
exhibitor	30011	1	1
crosswalks	14591	1	2
crosswalls	69472	1	2
proddings	42016	1	1
arnosky	51372	1	1
hemstead	64021	1	6
tworkov	53927	1	1
saturating	63497	0.9341032	2
senseless	60131	0.6798745	29
mandinka	43730	0.9341032	2
celicia	88945	1	2
questons	72085	1	1
meiotic	10985	0.8259267	9
gerrymandering	36273	1	2
resoldering	83585	1	1
landsmen	28971	0.9341032	2
crotone	27459	1	1
harasser	69849	1	1
ecclesiastics	28870	0.9341032	2
stenographer	68147	0.7597112	20
abortionists	35405	1	1
hydropenia	84624	1	1
chiltern	39672	1	1
blubbering	9798	0.895556	3
nicaraguan	58082	0.8682063	4
museo	962	1	1
quesions	72092	1	1
plotted	33806	0.6439031	50
tolerance	16997	0.6191208	119
theoria	37964	1	1
ladby	13536	1	2
embassy	83588	0.694622	40
enchanters	12558	0.8469923	5
shrewish	46084	0.9341032	2
stroma	70304	0.9341032	2
yago	82766	1	1
furrowed	12900	0.8682063	4
pago	21336	1	2
hydrogens	10561	0.7889444	16
debriefing	64379	0.9394872	3
beholding	25226	0.9341032	2
woolens	6279	0.8057557	9
ivanovna	19791	0.9046726	9
varick	46550	1	1
lago	21343	1	1
boulevard	54870	0.7364126	16
dago	21347	1	1
scandinavian	86413	0.7046711	40
helen	11142	0.5980571	260
stellar	6887	1	1
stuart	76873	0.7087328	68
stil	2036	1	1
electioneer	1084	1	1
dogmatists	28007	1	1
taoism	23644	0.8169533	17
interpretion	54197	1	1
cribbage	82608	1	1
westboro	88614	1	1
cashiering	52179	1	1
arti	19787	1	2
shirtsleeves	12518	1	1
suh	11382	1	3
ontassete	24564	1	2
fingertip	21640	0.7959969	11
optical	27452	0.6381571	122
centres	54699	0.8469923	5
conelike	50673	0.9341032	2
remembrance	8540	0.6832105	28
snakehead	75355	1	1
extrapolations	26122	0.9341032	2
pregnancy	81076	0.5989737	111
wagonmaker	78909	1	1
veles	18363	1	1
electrostatically	36549	0.9341032	2
punisher	25377	0.9350766	7
adaptative	4864	1	1
adjusts	39490	0.7840157	11
impetigo	1696	1	1
coastline	72912	0.6214895	81
bonelike	64369	0.9394872	3
galley	36527	0.6817546	48
pagosa	63952	0.9341032	2
lytle	3627	1	1
technotronic	7307	1	1
sportsmanship	54499	0.9341032	2
eocsystem	85359	1	1
bicultural	15136	0.9341032	2
topology	23280	0.9341032	2
melee	11199	0.9341032	2
kokintz	24100	0.8903149	7
exists	76934	0.4542764	351
reflectorized	1819	1	1
nakedly	1118	0.9341032	2
populations	9361	0.5159772	316
gadsden	2271	0.9341032	2
faubourg	54003	1	1
schuyler	47984	0.9341032	2
gild	63704	0.9341032	2
steagall	61249	0.9341032	2
shrinking	58907	0.6485563	46
pilasters	38405	0.895556	3
equality	69892	0.5114371	259
spikes	26754	0.6921445	31
gentles	54767	1	2
hetta	85004	1	7
programmes	83458	0.895556	3
desired	61958	0.4451768	477
plummets	58207	0.8469923	5
bloke	43066	0.9394872	3
bulletin	49797	0.6005684	100
executrix	34600	0.9341032	4
dogskin	53829	1	1
pulque	68564	1	1
padova	38104	1	1
lintels	9537	0.9341032	2
exiles	23727	0.7903932	13
transportation	63852	0.4372328	601
trombone	11626	0.9341032	2
heights	62561	0.5593227	127
kettlewell	14427	0.9341032	2
echeverra	5224	1	1
forays	16538	0.8023096	8
bandsmen	21886	0.873351	5
meta	75134	0.9341032	2
bukoleon	41905	1	1
piloted	20108	0.8469923	5
prideaux	36798	0.8206336	10
ceta	75140	0.9096587	5
crimea	20110	0.8296592	6
feta	29665	1	1
geta	14691	1	1
odom	54758	0.9341032	2
reteed	34013	1	1
embezzled	37861	0.9011548	4
weights	12892	0.5517981	169
nicomachus	74716	1	1
retainer	30472	0.7840157	11
differently	15738	0.4761669	274
wonner	40973	0.9341032	2
strawberries	9277	0.680199	40
agricorporations	60383	1	1
instep	25580	0.8818812	6
thai	86179	0.9038468	6
juturna	81870	1	1
stanwix	37372	1	1
signficantly	29481	1	1
graeculus	1555	1	1
cataloger	41215	1	2
psilopsida	82744	1	1
electroscope	83000	0.8846806	8
castles	76205	0.6384161	58
chai	11211	1	1
doolins	6443	0.9394872	3
counterweight	18059	0.8516248	6
tartar	74708	0.7513345	15
panksepp	56666	1	1
enzo	40982	1	3
ladles	5993	0.873351	5
carrighar	16512	1	1
jeweled	46610	0.8150042	7
scores	83647	0.5410939	265
hilo	8934	1	1
synthesize	39235	0.6713246	44
purporting	29097	0.8682063	4
marmalade	38424	0.7478212	19
alcee	5945	0.9011548	4
semis	79248	0.9341032	2
carburettor	70706	1	1
overrides	44018	0.9341032	2
commendation	13130	0.8682063	4
adjourn	15254	0.8682063	4
bromobenzene	37518	0.9341032	2
pioneers	51633	0.5578839	196
blabbed	33572	1	1
history	27017	0.3069501	2191
mmnnnnip	48332	1	1
replant	22011	0.9341032	2
abesque	39092	1	1
sarcasms	78820	1	1
katahdin	50120	0.9341032	2
paintpots	60461	1	1
oregon	71581	0.5695803	189
kills	49429	0.5993437	82
midstream	74564	0.8296592	6
mortgage	25522	0.6554287	82
carying	73080	1	1
defies	26742	0.791112	9
ejido	9391	1	2
biophysics	71616	0.8296592	6
floodwaters	81589	0.8203995	9
havasu	42191	0.9341032	2
morphogen	70553	1	2
schoolbag	48750	0.8682063	4
gonadotropins	58956	1	1
freetown	30514	1	1
deflecting	17843	0.9341032	2
intrauterine	41585	0.8682063	4
elephant	59213	0.5606909	283
nonself	19572	0.895556	3
gadroon	36748	1	1
undirected	35480	0.9341032	2
belem	11384	0.9011548	4
bypass	51389	0.7025651	34
chloromycetin	40714	1	1
yalta	81150	0.8469923	5
offal	16467	1	1
clawlike	65252	1	1
stengel	21220	1	1
offat	16472	1	1
befits	26785	0.9341032	2
esselstyn	10600	1	1
gorgeously	14076	0.9341032	2
minorite	36342	1	1
bettsbridge	47372	0.9341032	2
onzas	12714	1	1
creamiest	28565	1	1
infinity	70161	0.7857279	12
cummings	15344	0.9013761	16
palmed	13887	1	1
eveything	64512	1	1
crosswires	58876	1	1
cregan	71660	1	1
adenoids	56002	1	1
cocoanut	6338	0.9524272	5
exaggerate	36199	0.7151986	20
moonshiner	78747	1	1
paging	82471	1	1
zendts	66926	1	1
overleaping	70006	1	1
daydreamed	17895	0.8296592	6
aerobes	86308	0.9341032	2
selfhood	68433	0.9341032	2
martyr	74823	0.8296592	6
regnault	27366	1	1
bounding	14825	0.6978655	24
nothin	76445	0.6423827	47
pelouse	74669	1	1
amish	48135	0.7956325	58
deprecating	38105	0.9341032	2
lacerations	193	1	1
amiss	27583	0.7720344	11
joachim	18114	1	1
pitt	48325	0.768907	15
gilding	68912	0.8469923	5
tweren	78019	1	1
witt	48330	0.8714872	14
resentfully	34376	0.9341032	2
suffereth	12098	1	1
litt	48334	1	1
volcanize	30121	1	1
wallpapers	75508	1	1
fitt	48342	1	1
tillett	1687	1	1
klux	50234	0.7573758	19
invades	10601	0.7491074	14
hundred	47300	0.307805	1861
sodus	21275	1	1
microwave	87492	0.7550055	27
blackheaded	67871	1	1
flux	50242	0.713075	59
harrowing	26379	0.895556	3
osei	74307	1	2
morris	78045	0.680691	76
mycenaeans	4685	0.8698579	9
quarrelled	29404	0.8469923	5
talmud	13940	0.8124287	10
superficiality	68096	0.895556	3
bronstein	86223	1	3
conner	19001	1	4
berscheid	5916	0.8150042	7
administrator	6883	0.6398658	67
herseys	67912	1	1
housewives	83165	0.7150715	25
connor	41155	0.7322075	51
pickings	68359	0.895556	3
zigzagged	52814	0.7810955	10
roomer	82941	0.8682063	4
inhibited	46656	0.7308652	20
sansis	46314	1	1
kilo	8936	0.8187838	8
traverses	45672	0.8552141	18
upa	59135	1	1
tripods	87614	0.9341032	2
bonner	59763	0.895556	3
inveterate	80931	0.8682063	4
fiends	35820	0.8818812	6
whipporwills	47184	1	1
kadota	69928	0.9038468	6
graham	87394	0.6478541	51
espousal	23510	0.9341032	2
greenleaf	61668	1	1
chastiser	17657	1	1
byrsa	34475	1	1
stunkard	31795	1	1
roughwood	83694	1	1
hatchery	86123	1	1
gazelle	60047	0.767935	14
unincorporated	21262	0.8997098	5
respellings	63041	1	2
mandela	47095	1	5
delusions	77170	0.7417967	24
stepgrandfather	14052	1	1
multileveled	50600	1	1
sagar	13644	1	1
raging	82586	0.6232116	54
norberta	28347	1	1
remonstrance	20619	0.8469923	5
avant	27834	0.7938691	14
stairs	37290	0.4479929	467
posthumously	16338	0.8296592	6
demolitions	12079	1	2
circumpolar	24773	1	2
fingerwaving	80960	1	4
claes	55480	0.9341032	2
exocrine	85717	1	3
rapture	76777	0.8023096	8
exhorting	83412	0.8682063	4
constant	77482	0.4104345	642
tuneful	71698	0.8682063	4
braking	53639	0.7642331	16
taratua	68406	1	2
canvases	19167	0.7810955	10
vcm	80935	0.9394872	3
castration	49927	0.9341032	2
trudges	80610	1	1
prefectoral	73962	1	1
beaujeu	8403	0.9394872	3
acm	80941	1	2
doctored	69198	0.9394872	3
quaint	29862	0.6978655	24
bedroom	26200	0.4729793	332
gocart	23399	0.9341032	2
temperately	83368	1	1
gringoire	81683	1	1
lincolnshire	3837	0.895556	3
rockland	33528	0.8338319	7
aerialist	31554	1	1
nonviolent	71836	0.7226791	27
brighten	8974	0.7425483	15
concertina	41514	0.873351	5
tailors	74206	0.7270116	19
modus	21384	1	1
nascent	37506	0.8682063	4
darter	48055	1	1
terribly	44711	0.5559511	114
zemach	72651	1	3
waging	64579	0.7461543	17
thallus	78268	1	2
crystals	76680	0.5774248	205
chroniclers	27040	0.9341032	2
heloise	2981	1	2
jerseys	68030	0.8023096	8
prepares	87053	0.5818322	88
mangement	41881	1	1
sailors	8565	0.4926732	322
skizzard	8408	1	1
vary	65691	0.4118544	544
wary	65692	0.6638376	37
melodramatic	5059	0.8682063	4
mary	65696	0.462049	897
nary	65697	0.8296592	6
squares	78314	0.6052541	106
adoptive	88375	0.8643307	9
muskie	2639	0.7942749	10
cary	65701	0.8251399	13
buchanon	64180	1	2
quids	82102	1	1
gary	65703	0.6699353	127
lhote	47952	1	1
lungfishes	82971	1	1
evans	2570	0.6727819	91
pierre	79022	0.6481155	120
phototypesetting	21523	0.8735904	6
brutish	59384	0.8150042	7
cavalrymen	57291	1	1
barter	75002	0.6816332	54
penge	12065	1	1
lahaina	27336	1	3
wardroom	27128	0.8526596	7
neurophysiologists	66345	1	1
nonanes	68556	1	1
beneficence	31683	0.9341032	2
radiations	28324	0.7706735	23
pierce	79031	0.6947768	46
ocular	34431	0.8296592	6
bayfield	35465	0.9394872	3
sqirmed	88703	1	1
mnemonist	34313	1	1
hemophiliacs	85711	0.9394872	3
froggy	86716	0.9341032	2
amblypods	76492	1	1
blindfold	52710	0.8516248	6
roethke	76155	0.873351	5
probabilities	45187	0.7934219	21
volumes	42456	0.5838046	111
cowpox	70898	0.8767562	14
yucky	11469	0.9341032	2
frighten	9045	0.625035	53
donkey	30738	0.6512849	170
freezeframing	28404	1	1
durability	73051	0.684419	29
rafinesque	52092	0.9341032	2
distracting	4853	0.7168361	21
gallicanism	45675	1	1
lavations	47515	1	1
clwyd	24646	1	1
donates	68597	1	1
covenant	68779	0.7741496	21
uncorrupted	78765	0.895556	3
mendes	2048	1	1
thus	11400	0.2648733	2667
ideograms	87687	1	1
scythes	6026	0.8469923	5
esgaroth	31147	1	1
garter	75059	0.8008562	12
blossomdrift	30278	1	1
anjin	16445	0.8845016	9
disvalue	41559	1	1
belongings	30827	0.6300084	53
smokehole	11150	1	1
useless	37880	0.5234744	165
telkes	44524	0.9360175	5
lechaion	3021	1	1
psychically	35677	1	1
saracens	84621	0.9341032	2
stationing	39140	0.8682063	4
prrrove	56824	1	1
musee	11049	1	1
reinvent	18707	1	1
harnesses	4393	0.7585212	14
messes	60163	0.8187838	8
bundled	47543	0.6939845	25
barbosa	34400	0.895556	6
spun	84901	0.5421984	142
matinecock	21111	1	1
koumongoe	1426	1	3
enthralled	75946	0.8150042	7
disbelieving	80049	1	1
teeth	11251	0.4176066	1547
renascence	37666	1	1
blastula	84663	1	2
kimura	84046	1	1
elliptic	27352	1	1
rna	21318	0.7446561	70
unbelieving	98	0.9341032	2
colossus	52797	0.8296592	6
una	21319	0.3745222	720
untouchables	79966	0.7964922	26
caudatum	79250	1	1
spinet	53961	0.895556	3
ona	21326	0.873351	5
ana	21328	0.7682707	49
resi	14048	1	1
dna	21330	0.6142881	214
ena	21331	0.9341032	2
gna	21333	1	2
pays	7912	0.530221	179
lokos	52900	1	1
irreparably	31229	0.8682063	4
gluteal	47512	0.9465393	4
joannie	21945	1	1
hays	7920	0.9465393	4
ichthyosaurus	27003	0.9394872	3
lays	7924	0.6132829	65
mays	27824	0.8304107	15
balkans	32641	0.7541554	30
maxims	62197	0.8682063	4
bays	7928	0.6419376	57
overcropping	75975	1	1
deforme	49891	1	1
gays	69120	1	2
getaway	48777	0.9341032	2
deficit	57956	0.6513259	77
maelgwn	13851	1	3
triode	41493	0.8043577	13
chid	81431	0.9341032	2
poppins	51699	0.760729	48
oversexed	6813	1	1
lauded	30874	0.9341032	2
oogruk	12713	0.9237719	10
amok	57877	0.9341032	2
ternaad	641	1	3
galvani	2086	0.8255735	22
straying	38620	0.7810955	10
bellboy	40690	0.8469923	5
impression	77399	0.4744408	395
jailers	25361	0.9341032	2
eber	42143	1	1
playgoers	10364	1	1
experimenters	17997	0.7153443	29
lawless	86634	0.8005192	11
dictional	60880	1	1
winterswijk	54674	1	2
calmed	13720	0.6978655	24
hexane	37786	1	2
acmaea	46181	1	1
incarcerate	84932	1	1
cavalry	23114	0.6408483	56
maladjustment	39644	0.8469923	5
wheelchair	6447	0.6543222	58
butterfies	33404	1	1
panaderia	55981	1	1
pelicans	58225	0.8516248	6
barbarian	86467	0.7067451	28
penicillins	56860	0.9096587	5
expendables	64984	1	1
rustily	19615	1	1
spotless	36383	0.7810955	10
cysts	79453	1	1
sanford	27928	0.8469923	5
godum	21629	1	1
brahman	83702	0.8469923	10
capture	77034	0.510732	214
vierge	79218	1	1
rovings	9184	1	1
archaeologically	4166	1	1
trimetric	48923	1	2
eloise	20349	0.8682063	4
livability	85950	1	1
hazelwood	66384	1	1
deliver	42254	0.5096515	203
meets	11376	0.5295038	161
neoclassical	29580	0.9341032	4
tibbetts	15097	0.9341032	2
inaugurate	15723	0.9341032	2
particularized	87544	0.9341032	2
tillie	21432	0.9036695	19
proteinlike	13228	1	1
fountainheads	77529	1	1
makeshift	8808	0.7200751	19
rummers	81153	1	1
spillovers	69501	1	1
catalytic	76482	0.7738669	19
hottest	76780	0.6567136	37
pursue	54911	0.5644801	114
scyllias	32355	1	1
collects	36154	0.5732385	97
aqueduct	69761	0.7961766	14
donnaconna	4854	1	2
gaging	82905	1	1
glaisher	6971	0.8997098	10
attuned	11720	0.8296592	6
birkin	41315	0.8552384	15
burgesses	63718	0.7888862	20
anorexics	14195	0.9571656	6
abdicates	31982	1	1
hanford	88296	0.9341032	2
immaculately	4926	1	1
belittle	11541	0.8516248	6
guptas	29005	0.9394872	3
betsin	6744	1	3
precipitates	40928	0.8338319	7
neurasthenic	40817	0.9341032	2
pajama	87580	0.8469923	5
stinging	75156	0.6488363	49
caves	85282	0.5608034	215
beaut	22688	1	1
ethno	51122	0.9465393	4
tucks	11703	0.8008562	12
abdicated	48002	0.8682063	4
stinking	75162	0.6978655	24
tucky	11711	1	1
pie	50904	0.5689767	176
rie	50905	1	2
sie	50906	1	2
tie	50907	0.4761925	316
vie	50909	0.895556	3
resettled	54978	0.895556	3
hie	50911	1	5
iie	50912	0.9394872	3
duplan	84103	1	1
lie	50914	0.406918	607
bormann	9587	1	3
nie	50915	0.895556	3
suckt	11721	1	1
aie	50917	1	1
megavitamin	42876	1	1
sucks	11723	0.739859	18
fie	50919	0.9341032	2
pelt	37421	0.8296592	6
mcclure	81301	1	1
almanac	74344	0.7539069	17
ovation	82925	0.9341032	2
photolysis	52919	1	1
temp	75312	1	1
brutal	9116	0.6375174	51
hemp	75314	0.7196403	27
kemp	75315	0.788719	30
snows	47430	0.636336	54
mirabelle	24290	0.9341032	2
breede	36613	1	1
obregon	79795	0.9341032	2
cataloguing	74059	0.9341032	2
colossally	883	1	1
lustily	19728	0.8682063	4
overawe	34165	1	1
manford	88350	1	1
underbelly	42331	0.8682063	4
corning	87406	0.8526596	7
substrates	48289	0.841476	8
braved	5286	0.8469923	5
breese	74872	1	1
glastonbury	63126	0.9341032	2
changeling	82735	0.9465393	4
ouida	87325	1	1
stewpot	12919	0.9341032	2
breeze	74877	0.5058743	202
protohominid	20672	0.9341032	2
firkin	28863	1	1
evidences	54867	0.7364126	16
grudges	80950	0.8296592	6
unworried	2272	1	1
evidenced	54874	0.7252152	18
pitcherful	4756	1	1
quart	36011	0.6927879	38
recement	21089	0.9341032	2
coalfield	48026	0.9341032	2
newsworthy	5368	0.791112	9
material	61233	0.3331471	2072
quark	42345	0.895556	3
mummers	69930	0.9341032	2
churned	49434	0.7217883	20
shoebutton	50068	1	1
firsthand	85536	0.7074032	30
evergrowing	46987	1	1
villge	47002	1	1
rations	61791	0.7491074	14
surplus	50142	0.5899783	152
borjas	48184	1	1
practises	87256	1	1
marginally	29538	0.8296592	6
adjudicative	39942	1	1
millie	21561	0.77762	36
distended	72801	0.8682063	4
greene	74912	0.7288532	35
slithered	84389	0.7364126	16
angiosperm	32227	1	1
marjolaine	59705	1	1
radionuclides	33698	0.9394872	3
boewulf	21525	1	1
matchlocks	62262	1	1
diplomats	19338	0.7019116	23
farmland	55389	0.5511658	149
combing	26233	0.7151986	20
lillie	21574	0.9096587	5
elytis	34493	1	4
premenstrually	47853	1	3
viceroys	22575	0.8607413	9
zwinglians	8842	1	1
freeze	74940	0.5598798	139
ambition	66640	0.5773146	97
flegg	7018	1	1
vurrrking	1754	1	1
calligraphy	45862	0.895556	3
bombing	26255	0.6899877	36
festival	13148	0.610999	91
bengt	12434	0.8682063	4
antislave	50861	1	2
mucky	11856	1	1
bierce	33108	1	1
interviewees	87608	1	1
agreein	45186	1	1
breakaway	14433	0.9011548	4
protestants	48720	0.6513028	54
riverboat	70303	0.8597659	7
urethra	76441	0.8244817	11
prismatic	82748	1	2
conjured	76513	0.7802553	13
urea	48379	0.6783888	45
beets	11567	0.6738834	41
contractor	56447	0.7424908	52
lucky	11877	0.4889327	367
elegy	7043	0.8682063	4
deepens	10466	0.8469923	5
cloppetty	20183	1	2
messick	47316	1	1
policyholders	7342	0.9341032	2
spair	82080	1	1
bandages	21385	0.6836587	52
segeria	58111	1	1
trucking	14760	0.7666299	20
humorless	65679	0.8469923	5
unclean	88334	0.7764288	13
spain	42233	0.4347629	882
prizes	75252	0.6506608	52
circuit	38176	0.5177084	731
offeror	10034	0.8107106	23
castinets	29925	1	1
technocracy	77294	1	1
cyt	60242	1	1
sentinels	24088	0.7662907	13
mcnulty	77321	1	2
caddy	17376	0.7879868	34
together	25664	0.2234888	4868
beastly	32972	0.7384018	17
saginata	46558	1	1
unset	48660	1	1
punishing	13552	0.678753	32
twisty	77571	0.9341032	2
guido	87477	0.9060571	15
impossibly	19662	0.8296592	6
pg	47688	1	1
rg	35351	1	2
metallurgical	16310	1	1
tg	35580	1	7
babylon	45813	0.7048563	42
hg	60063	0.7954731	35
tozers	253	1	1
kg	60066	0.6512258	102
mg	60068	0.735232	34
ng	60069	1	4
og	60070	0.895556	3
pitman	3268	0.8785936	14
ag	60071	0.7616942	19
cg	60073	0.9668369	9
eg	60075	1	1
fg	60076	1	1
hereabout	30835	0.9341032	2
birdcages	34928	1	1
persil	82876	1	1
beneficent	75318	0.8682063	4
closest	20856	0.5162585	178
future	64492	0.3426862	1405
indescribable	79412	0.7720344	11
favorite	79134	0.4257731	488
intuitive	75494	0.7038148	28
nonfictional	27296	0.9394872	3
coppens	25555	1	1
indescribably	5679	1	1
unlined	51891	0.873351	5
downturn	48904	0.895556	3
nonrapists	46318	1	2
justice	49384	0.4567219	496
rudders	20311	0.895556	3
johnstone	37785	1	1
inductively	49910	0.8526595	7
bummers	81405	1	1
heiei	16907	1	1
jamaican	59711	0.9341032	2
slavocracy	39461	1	1
johnstons	58665	1	1
bonaire	44113	1	3
trombones	13349	0.895556	3
truthfulness	42910	0.895556	3
periodicals	6430	0.7105602	21
expatriates	67037	1	1
turgenev	70296	1	1
jiggling	34829	0.7857279	12
allegretto	77397	1	1
headingly	45482	1	1
educational	85955	0.4565168	537
ptolemies	76836	0.9011548	4
illustrative	77811	0.7637623	12
billee	21727	1	1
separatism	81828	0.8579502	8
postganglionics	29547	1	1
billie	21736	0.8936207	13
wellllll	3970	1	1
timmie	31266	0.9341032	2
indoctrinations	26421	1	1
nations	61981	0.3761676	1579
casy	20185	0.8818812	6
picador	34535	0.9465393	4
harold	32000	0.6544369	103
agglutinogen	75136	1	7
ducks	12006	0.5874895	156
defroster	65653	0.8818812	6
mgm	16428	1	1
simmie	32968	1	4
joubert	62758	1	1
decedent	42127	1	1
ducky	66710	0.9341032	2
nursie	62112	1	2
collides	43025	0.8516248	6
pigeonhole	9043	0.9341032	2
rudy	76451	0.9105926	10
trauma	84196	0.7076418	23
poisson	65184	1	1
wagons	52188	0.5316836	196
suffered	12768	0.4684244	291
salanne	28547	1	2
crownover	81521	1	1
donovan	40751	0.8526596	7
cellulases	5385	1	1
standers	34635	1	1
encomiums	31614	1	1
radiometer	57006	1	1
niggling	12014	1	1
cheyenne	14601	0.6878985	37
hollingworth	39743	1	1
relish	47752	0.7151986	20
ventricular	86976	0.8244817	11
steadfastly	25444	0.7637623	12
contract	46549	0.4844481	583
tomas	53785	0.8282571	15
bucko	12034	1	1
channeling	39224	0.8682063	4
elaboration	49955	0.7252152	18
baragoi	38659	1	1
bucks	28973	0.6964306	27
autographic	57727	1	2
zimbalist	43023	0.895556	3
blithely	62023	0.9341032	2
cations	62030	0.8150042	7
translucence	19625	1	2
perfume	452	0.6191909	73
maymi	5440	1	5
gibbered	7834	1	1
frantically	88749	0.6217377	60
jekyll	51861	0.9054037	9
mastoid	28162	0.9465393	4
gilchrist	197	1	1
depravation	53833	1	1
rechab	61520	1	1
blueskin	84060	1	1
outlandish	42389	0.9011548	4
